Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total
adalberto_marimon_cardona,Alcaldia_fun,M,Bolívar,María la Baja,Agrupacion Politica,PARTIDO POLITICO LA FUERZA DE LA PAZ,10.0,900000.0,2585280.0,5450000.0,4816000.0,17211720.0,0.0,8000000.0,2611720.0,0.0,0.0,41574720.0,0.021647770568268408,0.06218394254970328,0.1310892773300698,0.11583962561864518,0.41399485071697417,0.0,0.19242462727349696,0.06281990594284219,0.0,0.0,13.0,23500000.0,20600000.0,0.0,0.0,0.0,0.0,0.0,44100000.0,0.5328798185941043,0.4671201814058957,0.0,0.0,0.0,0.0,0.0,bolivar,maria la baja,BOLIVAR,MARIA LA BAJA,44166.0,274894466.0,1.0,SI,27489446.6,0.1512388394170147,0.7493784905804542,0.45030866499873445
adalberto_ospino_ayala,Alcaldia_fun,M,Santander,Tona,Agrupacion Politica,PARTIDO ALIANZA VERDE,6.0,1800000.0,0.0,0.0,27096000.0,0.0,0.0,254000.0,2500000.0,0.0,0.0,31650000.0,0.05687203791469194,0.0,0.0,0.8561137440758294,0.0,0.0,0.008025276461295418,0.07898894154818326,0.0,0.0,1.0,19650000.0,0.0,0.0,0.0,0.0,0.0,0.0,19650000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,tona,SANTANDER,TONA,5265.0,144319596.0,1.0,NO,14431959.600000001,0.21930493763300168,0.0,0.10965246881650084
adan_cordoba_palacios,Alcaldia_fun,M,Chocó,Carmen del Darien,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",1.0,0.0,10500000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,11000000.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,1.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,choco,carmen del darien,CHOCO,CARMEN DEL DARIEN,7509.0,144319596.0,1.0,NO,14431959.600000001,0.07621972555965303,0.0,0.03810986277982652
ademir_leandro_corrales_martinez,Alcaldia_fun,M,Valle del Cauca,Guacari,Agrupacion Politica,PARTIDO LIBERAL COLOMBIANO,25.0,6664443.0,1299000.0,0.0,850000.0,0.0,0.0,9900000.0,12660000.0,86566.0,0.0,31460009.0,0.2118385598681806,0.04129051584187404,0.0,0.027018428379979167,0.0,0.0,0.31468522466093385,0.40241565093004267,0.002751620318989737,0.0,11.0,10000000.0,18680000.0,0.0,0.0,0.0,0.0,0.0,28680000.0,0.3486750348675035,0.6513249651324965,0.0,0.0,0.0,0.0,0.0,valle,guacari,VALLE,GUACARI,29917.0,274894466.0,1.0,SI,27489446.6,0.11444395173819177,0.6795335050506255,0.39698872839440863
adenis_hernandez_osorio,Alcaldia_fun,M,Cundinamarca,Nimaima,Coalicion Politica,HAY CAMPO PARA TODOS,6.0,2400000.0,6339992.0,0.0,38614000.0,5048008.0,0.0,0.0,6998000.0,0.0,0.0,59400000.0,0.04040404040404041,0.10673387205387205,0.0,0.65006734006734,0.08498329966329966,0.0,0.0,0.11781144781144781,0.0,0.0,6.0,130000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,149000000.0,0.87248322147651,0.12751677852348994,0.0,0.0,0.0,0.0,0.0,cundinamarca,nimaima,CUNDINAMARCA,NIMAIMA,3370.0,144319596.0,1.0,NO,14431959.600000001,0.41158651802212637,1.3165225323940069,0.8640545252080666
adiel_panqueba_chia,Alcaldia_fun,M,Boyacá,Socotá,Agrupacion Politica,"PARTIDO DE LA UNION POR LA GENTE ""PARTIDO DE LA U""",14.0,1344425.0,0.0,5950000.0,14931000.0,13720807.0,0.0,500000.0,34414760.0,0.0,0.0,70860992.0,0.01897270927282531,0.0,0.08396721287785527,0.21070831184525332,0.1936299028949524,0.0,0.007056068309063469,0.48566579480005023,0.0,0.0,6.0,61506992.0,0.0,0.0,0.0,0.0,0.0,0.0,61506992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,socota,BOYACA,SOCOTA,5962.0,144319596.0,1.0,NO,14431959.600000001,0.4910004875567972,0.0,0.2455002437783986
adiela_alvarez_quintero,Alcaldia_fun,F,Cesar,Agustín Codazzi,Coalicion Politica,COALICION QUIERO CODAZZI,6.0,3600000.0,0.0,0.0,4489700.0,0.0,0.0,5500000.0,11140000.0,0.0,0.0,24729700.0,0.1455739454987323,0.0,0.0,0.18155092864046066,0.0,0.0,0.22240463895639656,0.4504704869044105,0.0,0.0,3.0,24229700.0,500000.0,0.0,0.0,0.0,0.0,0.0,24729700.0,0.9797813964585094,0.020218603541490597,0.0,0.0,0.0,0.0,0.0,cesar,agustin codazzi,CESAR,AGUSTIN CODAZZI,52635.0,824683400.0,1.0,SI,82468340.0,0.029986901640071815,0.006062932756982862,0.01802491719852734
adolfo_antonio_ordoñez_chadid,Alcaldia_fun,M,Sucre,Sincelejo,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,sucre,sincelejo,SUCRE,SINCELEJO,218317.0,1647076017.0,1.0,SI,164707601.70000002,0.0003035682596548912,0.003035682596548912,0.0016696254281019015
adolfo_david_romero_benitez,Alcaldia_fun,M,Antioquia,Apartadó,Coalicion Politica,LA NUEVA CIUDAD,22.0,64604216.0,0.0,0.0,152338400.0,39000000.0,0.0,9000000.0,71300000.0,95783.0,0.0,336338399.0,0.19208099994553401,0.0,0.0,0.452931929428611,0.11595464602303705,0.0,0.026758764466854705,0.2119888784985267,0.00028478163743652713,0.0,24.0,0.0,336338400.0,0.0,0.0,0.0,0.0,0.0,336338400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,antioquia,apartado,ANTIOQUIA,APARTADO,105864.0,1647076017.0,1.0,SI,164707601.70000002,0.2042033248790848,2.042033254862213,1.1231182898706489
adolfo_enrique_tovar_lopez,Alcaldia_fun,M,Caldas,Chinchiná,Agrupacion Politica,MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA,6.0,40250.0,3520400.0,0.0,0.0,0.0,0.0,525750.0,19950000.0,0.0,1302000.0,25338400.0,0.001588498089855713,0.13893537082057272,0.0,0.0,0.0,0.0,0.02074913964575506,0.7873425314937013,0.0,0.05138445995011524,6.0,1948150.0,23350000.0,0.0,0.0,0.0,0.0,0.0,25298150.0,0.07700760727563083,0.9229923927243692,0.0,0.0,0.0,0.0,0.0,caldas,chinchina,CALDAS,CHINCHINA,47419.0,274894466.0,1.0,SI,27489446.6,0.09217500944526108,0.8494168813132819,0.4707959453792715
adolfo_leon_alegria_chacon,Alcaldia_fun,M,Cauca,El Tambo,Agrupacion Politica,PARTIDO CAMBIO RADICAL,20.0,15000000.0,1500000.0,0.0,0.0,28200000.0,0.0,12000000.0,13188447.0,111553.0,0.0,70000000.0,0.21428571428571427,0.02142857142857143,0.0,0.0,0.40285714285714286,0.0,0.17142857142857143,0.18840638571428572,0.0015936142857142857,0.0,10.0,23000000.0,65000000.0,0.0,0.0,0.0,0.0,0.0,88000000.0,0.26136363636363635,0.7386363636363636,0.0,0.0,0.0,0.0,0.0,cauca,el tambo,CAUCA,EL TAMBO,36869.0,274894466.0,1.0,SI,27489446.6,0.25464317641083395,2.3645437809577436,1.3095934786842889
adolfo_leon_barrios_guzman,Alcaldia_fun,M,Bolívar,San Juan Nepomuceno,Agrupacion Politica,PARTIDO LIGA GOBERNANTES ANTICORRUPCION,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bolivar,san juan nepomuceno,BOLIVAR,SAN JUAN NEPOMUCENO,33018.0,274894466.0,1.0,SI,27489446.6,0.001818879831505957,0.018188798315059568,0.010003839073282762
adolfo_leon_escobar_pineda,Alcaldia_fun,M,Valle del Cauca,Pradera,Agrupacion Politica,PARTIDO CAMBIO RADICAL,4.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,77429506.0,81229506.0,0.0,0.0,0.04678103052848801,0.0,0.0,0.0,0.0,0.0,0.0,0.953218969471512,6.0,0.0,69429506.0,18000000.0,0.0,0.0,0.0,0.0,87429506.0,0.0,0.7941198478234568,0.20588015217654324,0.0,0.0,0.0,0.0,valle,pradera,VALLE,PRADERA,42763.0,274894466.0,1.0,SI,27489446.6,0.2954934203731842,2.5256785634964363,1.4105859919348103
adolfo_leon_tabares_gutierrez,Alcaldia_fun,M,Antioquia,Apartadó,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,55.0,1082847.0,331282.0,0.0,8263311.0,0.0,0.0,13000000.0,10958000.0,182235.6,0.0,33817675.6,0.03202014865859083,0.009796119754605488,0.0,0.24434887535558475,0.0,0.0,0.384414356378769,0.32403173209219616,0.005388767760253753,0.0,20.0,30350000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,43350000.0,0.7001153402537486,0.29988465974625145,0.0,0.0,0.0,0.0,0.0,antioquia,apartado,ANTIOQUIA,APARTADO,105864.0,1647076017.0,1.0,SI,164707601.70000002,0.020531945854931358,0.0789277475102717,0.04972984668260153
adolfo_marin_quitian,Alcaldia_fun,M,Santander,La Belleza,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,7.0,476664.0,0.0,0.0,3953061.0,0.0,0.0,0.0,250000.0,0.0,318320.0,4998045.0,0.09537008970507468,0.0,0.0,0.7909214502870623,0.0,0.0,0.0,0.05001955764703999,0.0,0.06368890236082309,7.0,5131751.0,0.0,0.0,0.0,0.0,0.0,0.0,5131751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,la belleza,SANTANDER,LA BELLEZA,5934.0,144319596.0,1.0,NO,14431959.600000001,0.03463178347589055,0.0,0.017315891737945274
adrian_camilo_florez_rueda,Alcaldia_fun,M,Santander,La Belleza,Agrupacion Politica,AGRUPACION POLITICA EN MARCHA,7.0,0.0,0.0,0.0,1593800.0,4600003.0,0.0,0.0,5750000.0,0.0,0.0,11943803.0,0.0,0.0,0.0,0.13344158472808032,0.385137212996564,0.0,0.0,0.4814212022753557,0.0,0.0,7.0,7943803.0,6000000.0,0.0,0.0,10000000.0,0.0,0.0,23943803.0,0.33176864176505294,0.25058675933810515,0.0,0.0,0.4176445988968419,0.0,0.0,santander,la belleza,SANTANDER,LA BELLEZA,5934.0,144319596.0,1.0,NO,14431959.600000001,0.08275939879986914,0.41574395759810745,0.2492516781989883
adrian_diaz_hurtado,Alcaldia_fun,M,Cauca,Corinto,Coalicion Politica,CORINTO SOMOS TODOS,35.0,11281000.0,0.0,0.0,0.0,6292000.0,0.0,9000000.0,6881128.0,87628.0,18120000.0,51661756.0,0.2183626898009429,0.0,0.0,0.0,0.12179222092257182,0.0,0.17421010621474037,0.1331957821952471,0.0016961870208205853,0.35074301384567724,6.0,20000000.0,30088756.0,0.0,0.0,0.0,0.0,0.0,50088756.0,0.3992912101869729,0.6007087898130271,0.0,0.0,0.0,0.0,0.0,cauca,corinto,CAUCA,CORINTO,19159.0,144319596.0,1.0,NO,14431959.600000001,0.35796771493179624,2.0848697497739668,1.2214187323528816
adrian_gutierrez_gomez,Alcaldia_fun,M,Cundinamarca,Puerto Salgar,Coalicion Politica,SALGAR ES DE TODOS,64.0,2453384.0,901630.0,435890.0,33104439.0,766440.0,0.0,50000.0,27036000.0,0.0,0.0,64747783.0,0.03789139776415202,0.013925264437239496,0.006732122395603877,0.5112829731946189,0.011837316499315506,0.0,0.0007722272127834864,0.41755869849628674,0.0,0.0,1.0,64704333.0,0.0,0.0,0.0,0.0,0.0,0.0,64704333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,puerto salgar,CUNDINAMARCA,PUERTO SALGAR,13504.0,144319596.0,1.0,NO,14431959.600000001,0.4486416591687244,0.0,0.2243208295843622
adrian_henao_carvajal,Alcaldia_fun,M,Antioquia,Concepción,Coalicion Politica,EN CONCEPCION EL PROGRESO CONTINUA,11.0,2686926.0,1287600.0,0.0,7232200.0,9800000.0,0.0,1900000.0,7056700.0,0.0,0.0,29963426.0,0.08967352398220417,0.04297238907193056,0.0,0.2413675926110719,0.32706540300164605,0.0,0.063410639357462,0.2355104519756853,0.0,0.0,1.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,concepcion,ANTIOQUIA,CONCEPCION,4453.0,144319596.0,1.0,NO,14431959.600000001,0.20761855514063385,0.0,0.10380927757031692
adrian_javier_manzano_piedrahita,Alcaldia_fun,M,Valle del Cauca,La Victoria,Agrupacion Politica,PARTIDO CENTRO DEMOCRATICO,1.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,3778388.0,0.0,0.0,4178388.0,0.04786534902933859,0.0,0.0,0.0,0.0,0.0,0.04786534902933859,0.9042693019413228,0.0,0.0,2.0,3978388.0,400000.0,0.0,0.0,0.0,0.0,0.0,4378388.0,0.9086421760702798,0.09135782392972025,0.0,0.0,0.0,0.0,0.0,valle,la victoria,VALLE,LA VICTORIA,11840.0,144319596.0,1.0,NO,14431959.600000001,0.028952326058340683,0.027716263839873828,0.028334294949107254
adrian_rodriguez_rodriguez,Alcaldia_fun,M,Cundinamarca,Gachetá,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,0.0,0.0,0.0,0.0,9000000.0,0.0,500000.0,15000000.0,0.0,0.0,24500000.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.0,0.02040816326530612,0.6122448979591837,0.0,0.0,1.0,24500000.0,0.0,0.0,0.0,0.0,0.0,0.0,24500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,gacheta,CUNDINAMARCA,GACHETA,9158.0,144319596.0,1.0,NO,14431959.600000001,0.16976211601922722,0.0,0.08488105800961361
adrian_villa,Alcaldia_fun,M,Valle del Cauca,Florida,Coalicion Politica,COMPROMETIDOS POR FLORIDA,3.0,5000000.0,4030000.0,0.0,5960000.0,0.0,0.0,4640000.0,9480000.0,0.0,0.0,29110000.0,0.1717622810030917,0.13844039848849193,0.0,0.20474063895568534,0.0,0.0,0.1593953967708691,0.3256612847818619,0.0,0.0,5.0,8000000.0,15790000.0,0.0,0.0,0.0,0.0,0.0,23790000.0,0.3362757461118117,0.6637242538881883,0.0,0.0,0.0,0.0,0.0,valle,florida,VALLE,FLORIDA,54752.0,824683400.0,1.0,SI,82468340.0,0.03529839451115422,0.19146741646551876,0.11338290548833649
adriana_aristizabal_marin,Alcaldia_fun,F,Caldas,Marquetalia,Grupo Politico,MARQUETALIA NOS UNE,391.0,8151242.0,398000.0,920000.0,3237250.0,5019900.0,0.0,2318000.0,240000.0,0.0,0.0,20284392.0,0.40184798242905184,0.01962099726725849,0.0453550690599945,0.15959314925485565,0.2474759904068113,0.0,0.11427505443594267,0.011831757146085522,0.0,0.0,248.0,11702392.0,8572500.0,0.0,0.0,0.0,0.0,0.0,20274892.0,0.5771864037549497,0.42281359624505027,0.0,0.0,0.0,0.0,0.0,caldas,marquetalia,CALDAS,MARQUETALIA,12152.0,144319596.0,1.0,NO,14431959.600000001,0.1405518901258565,0.593994179418296,0.3672730347720763
adriana_carolina_serrano_trujillo,Alcaldia_fun,F,Cundinamarca,Girardot,Coalicion Politica,COALICION ALCALDIA ADRIANA SERRANO,47.0,81490030.0,0.0,5000000.0,43635557.0,39030000.0,0.0,2000000.0,94100270.0,444143.0,0.0,265700000.0,0.30669939781708694,0.0,0.01881821603312006,0.16422866767030486,0.14689499435453518,0.0,0.007527286413248024,0.3541598419269853,0.0016715957847196086,0.0,9.0,242200000.0,0.0,0.0,0.0,0.0,0.0,0.0,242200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,girardot,CUNDINAMARCA,GIRARDOT,87503.0,824683400.0,1.0,SI,82468340.0,0.32218424670606927,0.0,0.16109212335303463
adriana_constanza_conde_sanchez,Alcaldia_fun,F,Tolima,Prado,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,1600000.0,100000.0,3060000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,4860000.0,0.3292181069958848,0.0205761316872428,0.6296296296296297,0.0,0.0,0.0,0.0205761316872428,0.0,0.0,0.0,1.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tolima,prado,TOLIMA,PRADO,8096.0,144319596.0,1.0,NO,14431959.600000001,0.0336752605654467,0.0,0.01683763028272335
adriana_del_pilar_martinez_ancizar,Alcaldia_fun,F,Bolívar,Mompós,Agrupacion Politica,PARTIDO POLITICO DIGNIDAD & COMPROMISO,4.0,300000.0,900000.0,750000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,2250000.0,0.13333333333333333,0.4,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,mompos,BOLIVAR,MOMPOS,38769.0,274894466.0,1.0,SI,27489446.6,0.008184959241776806,0.0,0.004092479620888403
adriana_lucia_melo_melo,Alcaldia_fun,F,Cundinamarca,Mosquera,Coalicion Politica,UNIDOS POR LA MOSQUERA QUE SOÑAMOS,12.0,99140000.0,4000000.0,36326011.0,106895067.0,20000000.0,0.0,12000000.0,101150000.0,488922.0,0.0,380000000.0,0.2608947368421053,0.010526315789473684,0.09559476578947368,0.28130280789473683,0.05263157894736842,0.0,0.031578947368421054,0.2661842105263158,0.0012866368421052632,0.0,18.0,150000000.0,150000000.0,80000000.0,0.0,0.0,0.0,0.0,380000000.0,0.39473684210526316,0.39473684210526316,0.21052631578947367,0.0,0.0,0.0,0.0,cundinamarca,mosquera,CUNDINAMARCA,MOSQUERA,88879.0,824683400.0,1.0,SI,82468340.0,0.46078288953069746,1.8188798270948585,1.139831358312778
adriana_magali_matiz_vargas,Gobernación,F,Tolima,Desconocido,Coalicion Politica,COALICION CON SEGURIDAD EN EL TERRITORIO,103.0,363324000.0,0.0,11930500.0,375000000.0,180570000.0,15000000.0,48000000.0,476009998.0,955273.0,0.0,1470789771.0,0.24702646643576637,0.0,0.008111628347733458,0.2549650584971331,0.12277077496753953,0.010198602339885324,0.032635527487633036,0.32364244529410724,0.0006494966302019516,0.0,30.0,675000000.0,330790000.0,500000000.0,0.0,0.0,0.0,0.0,1505790000.0,0.4482696790389098,0.21967870685819404,0.33205161410289613,0.0,0.0,0.0,0.0,tolima,desconocido,,,,,,,,,,
adriana_maria_lopez_marroquin,Alcaldia_fun,F,Nariño,Cumbitara,Agrupacion Politica,PARTIDO ALIANZA VERDE,18.0,19900000.0,0.0,0.0,8910000.0,3190000.0,0.0,0.0,0.0,0.0,0.0,32000000.0,0.621875,0.0,0.0,0.2784375,0.0996875,0.0,0.0,0.0,0.0,0.0,7.0,55000000.0,13500000.0,0.0,0.0,0.0,0.0,0.0,68500000.0,0.8029197080291971,0.19708029197080293,0.0,0.0,0.0,0.0,0.0,narino,cumbitara,NARIÑO,CUMBITARA,6827.0,144319596.0,1.0,NO,14431959.600000001,0.22173011071899065,0.9354239045957417,0.5785770076573662
adriana_milena_avendaño_quintero,Alcaldia_fun,F,Cesar,Pelaya,Agrupacion Politica,PARTIDO DEMOCRATA COLOMBIANO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cesar,pelaya,CESAR,PELAYA,16566.0,144319596.0,1.0,NO,14431959.600000001,0.003464532979984229,0.034645329799842285,0.01905493138991326
adriana_patricia_patiño_hernandez,Alcaldia_fun,F,Antioquia,Sonsón,Agrupacion Politica,PARTIDO POLITICO CREEMOS,11.0,2640000.0,308700.0,770000.0,4000000.0,1050000.0,0.0,4660000.0,3188000.0,0.0,0.0,16616700.0,0.1588763111809204,0.018577695932405353,0.046338924094435116,0.24072168360745516,0.06318944194695697,0.0,0.28044076140268526,0.19185518183514175,0.0,0.0,10.0,17316700.0,11740000.0,0.0,0.0,0.0,0.0,0.0,29056700.0,0.5959623770077125,0.4040376229922875,0.0,0.0,0.0,0.0,0.0,antioquia,sonson,ANTIOQUIA,SONSON,27607.0,274894466.0,1.0,SI,27489446.6,0.060447560992370065,0.42707298443759867,0.24376027271498438
adriana_yicel_sarria_alegria,Alcaldia_fun,F,Cauca,Timbío,Coalicion Politica,UNION POR EL FUTURO,21.0,9000000.0,0.0,8400000.0,31310000.0,30470000.0,0.0,22500000.0,25282500.0,486538.0,0.0,127449038.0,0.07061646083197584,0.0,0.06590869677651078,0.24566682096101816,0.2390759512833671,0.0,0.1765411520799396,0.1983734078871588,0.003817510180029762,0.0,8.0,72950000.0,47000000.0,0.0,53818.0,0.0,0.0,0.0,120003818.0,0.6078973254000969,0.39165420553536057,0.0,0.0004484690645425965,0.0,0.0,0.0,cauca,timbio,CAUCA,TIMBIO,28229.0,274894466.0,1.0,SI,27489446.6,0.4636289695260726,1.7097470416155993,1.086688005570836
adriano_jacome_castro,Alcaldia_fun,M,Norte de Santander,Ocaña,Coalicion Politica,PACTO HISTORICO,15.0,409433.0,309509.0,320000.0,0.0,0.0,0.0,512010.0,218000.0,0.0,231048.0,2000000.0,0.2047165,0.1547545,0.16,0.0,0.0,0.0,0.256005,0.109,0.0,0.115524,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,norte de santander,ocana,NORTE DE SANTANDER,OCAÑA,86142.0,824683400.0,1.0,SI,82468340.0,0.0024251731027931447,0.0,0.0012125865513965724
adriel_jose_julio_ladeux,Alcaldia_fun,M,Córdoba,Los Córdobas,Agrupacion Politica,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",1.0,0.0,0.0,0.0,3000000.0,0.0,0.0,3000000.0,2000000.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.25,0.0,0.0,1.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cordoba,los cordobas,CORDOBA,LOS CORDOBAS,16468.0,144319596.0,1.0,NO,14431959.600000001,0.05543252767974766,0.0,0.02771626383987383
aduladel_murillo_potes,Alcaldia_fun,M,Chocó,Bahía Solano,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,choco,bahia solano (mutis),CHOCO,BAHIA SOLANO (MUTIS),8634.0,144319596.0,1.0,NO,14431959.600000001,0.003464532979984229,0.034645329799842285,0.01905493138991326
agapito_murillo_palacios,Alcaldia_fun,M,Antioquia,Carepa,Agrupacion Politica,INDEPENDIENTES,6.0,19500000.0,41476000.0,0.0,30000000.0,30000000.0,0.0,10000000.0,20000000.0,0.0,0.0,150976000.0,0.12915960152607037,0.27471916066129715,0.0,0.1987070792708775,0.1987070792708775,0.0,0.0662356930902925,0.132471386180585,0.0,0.0,3.0,109476000.0,23500000.0,0.0,0.0,0.0,0.0,0.0,132976000.0,0.8232763807002768,0.17672361929972324,0.0,0.0,0.0,0.0,0.0,antioquia,carepa,ANTIOQUIA,CAREPA,48495.0,274894466.0,1.0,SI,27489446.6,0.5492144028828867,0.8548735208077997,0.7020439618453431
agustin_francisco_villarreal_gonzalez,Alcaldia_fun,M,Sucre,San Benito Abad,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,9.0,7200000.0,0.0,0.0,6950000.0,4000000.0,0.0,0.0,40199500.0,0.0,0.0,58349500.0,0.12339437355932785,0.0,0.0,0.11910984669962896,0.06855242975518214,0.0,0.0,0.688943349985861,0.0,0.0,1.0,58300000.0,0.0,0.0,0.0,0.0,0.0,0.0,58300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sucre,san benito abad,SUCRE,SAN BENITO ABAD,20601.0,144319596.0,1.0,NO,14431959.600000001,0.40430753423117954,0.0,0.20215376711558977
agustin_segundo_martinez_meza,Alcaldia_fun,M,Magdalena,Cerro San Antonio,Agrupacion Politica,PARTIDO CAMBIO RADICAL,1.0,0.0,0.0,20585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20585000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20585000.0,0.0,0.0,0.0,0.0,0.0,0.0,20585000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,magdalena,cerro de san antonio,MAGDALENA,CERRO DE SAN ANTONIO,9158.0,144319596.0,1.0,NO,14431959.600000001,0.14263482278595072,0.0,0.07131741139297536
